Temperature,Humidity
0.28,69.6
6.634000000000002,84.93
-21.22199999999998,60.37
-16.564999999999994,74.21
19.667999999999996,46.5
-11.496000000000008,78.71
25.32,33.96
15.768999999999991,70.23
1.4880000000000002,82.19
-1.4709999999999999,88.79
9.549999999999994,84.66
-20.539,70.63
14.735999999999999,50.11
14.392999999999997,50.37
24.967999999999996,44.97
13.009,61.61
15.028000000000002,37.26
-0.9870000000000004,88.89
24.054999999999996,31.11
14.535000000000004,51.59
3.0169999999999995,55.0
14.697999999999995,43.035
5.8740000000000006,84.03
14.633999999999999,62.8
17.974000000000004,73.74
15.985000000000005,80.47
26.515,32.37
6.722999999999998,58.75
-2.8519999999999994,89.2
0.6360000000000002,89.61
24.608000000000008,42.22
9.939999999999996,80.79
-7.9080000000000075,79.95
13.412999999999997,81.0
21.755000000000006,40.01
-13.185,79.76
16.278000000000002,58.1
1.514000000000001,66.12
11.472999999999997,80.29
10.819,62.41
8.263999999999996,78.37
23.30099999999998,30.92
-5.239000000000003,82.51
21.375999999999998,49.47
-3.5000000000000018,84.24
18.189000000000007,46.05
-2.1959999999999993,80.42
18.32399999999999,66.19
19.385999999999985,43.73
-17.29599999999998,82.12
17.41099999999999,62.24
-2.5477500000000015,83.2075
6.541999999999996,77.47
-5.241999999999998,86.65
-1.0540000000000005,84.74
0.018000000000000037,70.38
25.345999999999993,39.9
-2.7239999999999998,86.41
-8.771000000000003,87.46
17.247000000000003,73.51
21.074999999999996,47.2
9.106,51.97
6.533,75.72
-2.267000000000002,80.74
-7.760000000000002,83.59
14.451000000000004,63.32
-16.852999999999998,65.44
16.827000000000005,52.94
23.405000000000015,44.01
-11.265,84.13
3.399000000000001,65.96
5.197999999999999,86.89
-6.504600000000002,89.359
23.846999999999998,47.38
-5.8270000000000035,84.56
14.241000000000001,70.23
10.378999999999996,77.35
4.3180000000000005,71.69
9.605,80.96
14.699000000000003,49.89
14.326999999999991,58.79
11.77400000000001,29.63
-16.996000000000002,81.11
12.693999999999992,55.49
33.12300000000001,24.17
12.797000000000004,63.34
-7.538999999999998,77.51
22.266,42.92
23.40299999999999,48.17
-2.48,63.16
4.148,83.01
