Temperature,Humidity
4.062571764718541,74.99928516295375
1.7085559923904157,75.14023586346167
-23.49233632954281,90.3604623657044
-5.141377112462237,71.85920479802644
19.147063600807314,56.307439592909645
-7.577892866110915,80.43070779031859
21.762882363554354,42.011631307597156
14.226683509266195,53.21676351804962
3.684794380434141,72.48608651814209
26.562814719932476,48.07509349942433
13.778385137644136,66.92510963427316
-13.685059648004994,83.1985032078706
9.081200021038512,61.81275764096853
18.100188718984896,45.73021116249538
23.131154420939424,50.4441870453382
5.696538268241852,68.89008990620579
6.058718270313875,58.82406115749501
5.722583392088268,69.20740768198061
21.24168327653274,40.85180204690937
12.041939606802543,60.86872479687895
7.97399169869766,58.91248484153812
12.979240545516973,50.814607415532635
4.229322676105198,72.97387091606203
10.517580739033974,65.71832552300145
15.176305503890944,66.34520575975415
14.603983532735356,67.02702260670924
28.254673469215845,41.44721131176715
11.466771995818476,51.52720689630479
-8.372567534196264,89.5928086645082
15.525591879742478,64.64482908475037
26.144875364850122,36.50752129927184
7.777542203989583,67.96432624057189
11.354370843537367,55.630511900414604
11.048945875703566,60.47626437821799
21.354128677486983,41.97632272689066
-4.294676485888658,74.48097658905903
15.717876628364365,58.228613015016435
6.235958021539318,55.81987004498109
14.568780737841507,60.574857614335315
13.429089427213285,50.87771345670876
5.466969278136162,70.09205519200435
20.440450412276846,44.266920855994556
6.3521949190312625,67.9011342747458
14.129727342447154,63.599030535081795
-11.79757100979009,85.98461262590183
18.54830819992071,47.338428451993536
5.798510646912973,75.36874724867465
20.173633255281743,51.5665877758106
13.578505155361881,55.73258806099193
-20.826694190640183,88.66640435717676
15.526443042970755,59.336688880742656
6.4342350116018,58.870353651226424
0.6218813823683149,63.479761516812744
4.648089407488101,78.27560776338788
0.7130397824910233,75.03539434249501
-2.4353759017797074,80.94842232922753
22.00491736176241,50.974214584869515
8.70348697776194,63.4044570312754
-9.272663224739404,85.0951149804128
17.58122441145713,60.365410790312865
25.95427279737089,42.056454494477805
1.0569175795228603,73.18533068760746
0.983799176698426,75.75676027028271
-4.084231594700896,75.85983027233061
8.881919990317556,63.248043869726075
5.838835699490687,64.34137626425428
-8.644701072493262,78.11660387238885
11.966084244970034,58.58043312535165
13.337469798561187,59.65322320254154
-7.013228171387823,81.02777158822073
6.090364166198697,67.14728104169569
-2.3902104145059866,70.00001400380785
-2.0428096594556564,65.47085370422178
20.764742719880473,54.142700302040055
4.375393766707816,75.4114564939137
9.215187223890211,71.3651321311421
13.207332399458096,64.59207601177212
-1.8904578424217107,79.18396296600525
-0.09781042850227095,91.77533613282515
12.388842933673459,52.36550149102601
11.352226703729116,63.32686693725691
7.23817762059673,51.970507639121365
-4.555815595307649,71.00180650825678
10.382277372567842,66.09863383061469
30.54595689125847,36.68655231910458
12.651039602729384,59.4124651093814
-7.27596206667306,74.78278111216986
24.01345311135924,46.3681242219285
18.5583390384661,56.54851056140552
-4.48945399230729,69.58484148671278
10.648045935180676,71.74662458993686
21.511805117522727,46.22507653209993
2.1171603521294173,68.1177989767503
19.218475343364958,46.88276906254663
6.7424718304171165,68.36022888671124
2.181176199405513,62.345792881839486
1.2914404260212677,71.58292135394566
3.6928596247825,71.77032564379152
-2.6029647582428197,73.89218547807201
7.687418094516488,57.97354909061619
-7.412559867798905,79.30347689265221
8.779749265414239,72.23424775545186
-2.0431893190557275,73.85280779449539
11.501896113661246,54.59480277615717
-4.59968969169438,84.26538585515362
19.919610581265033,54.16504118634333
-2.542689087106851,76.58147581812369
7.139223315705635,65.57715640199007
15.337450128776368,63.980966302228865
4.578857374668701,68.69000981493508
20.182727111026907,54.00267275642494
-14.668846588082829,77.06853839617463
6.547289316721617,68.43758136682726
-8.953081122063395,73.0431785503165
-6.081004169775497,71.8735123313188
1.9782831432564763,70.66825042708831
6.694552018925037,67.61801776823233
2.1624269714038746,73.40966394868309
-3.2619928970929095,75.39368122648244
22.46039504187911,51.032184242013955
6.556355918125064,64.39257739989847
1.773208372987142,64.6968088913859
2.5831750502799196,68.79538263679325
8.251987824674643,64.5148203288283
9.322234194952443,69.24003285694465
-2.5019252358922586,78.1183406342978
-7.861558998873761,83.82509972156731
-9.378707093318098,81.3926648860587
0.5282998640335563,81.27759669990303
29.42431130209843,41.026490011131386
9.039608286760767,66.97357823702157
5.835505354755696,59.41524313548223
5.629773884455631,61.45078602931335
24.458513479088992,55.67158059786021
5.847497729278416,73.9326334558371
22.029970493415135,55.75470610155304
16.62217541007442,66.18443911571853
15.386597639971114,59.80416447243016
3.039168921592136,72.65315607712535
2.4087060397885125,75.0196715298278
20.26218010697289,53.91467009842097
-0.9323443168739232,76.77451451513184
14.982139127261235,55.365816687969016
-6.920016250634035,80.30686640598111
-11.05242710100788,85.47666477896632
13.303355200743681,57.539590250669846
5.195124236525771,63.35783455390066
6.51322383478248,71.42622830395493
10.908024369029249,60.90255383747308
1.4005366681371925,73.93065135220161
25.676149173960766,45.227696627462024
10.429757780773002,66.31328924921695
-2.76295796486761,74.55106389145851
7.419326349390872,56.42912482758351
-9.288029909469515,77.3935511838144
4.297000574773392,69.63203731451091
25.394006772567536,43.508167644504795
5.328450321913579,61.405054027657286
-1.0404179070457076,75.82949835248746
5.84045681042187,71.63631353218926
7.749437297831605,58.232612220633996
24.43903686209137,52.90590971684526
4.268086843142328,70.68195532994753
6.244976486283349,69.9891403175879
18.568011004924188,46.83052034981938
13.020256867998,66.56548673500652
-2.0514530267981854,79.1391624552499
-12.477452089850772,88.59285260072608
-7.388951202284829,80.17909400384059
24.924160574708026,40.76421066846268
9.754259588416062,54.342323585489
13.856397902867116,65.80753706102462
13.847354776716315,59.86237381446688
-2.9918024285477713,76.27938961681366
-1.239966271655021,72.31131768375991
3.526096584181232,72.49339713579997
-0.47152910241572954,78.50644079257478
16.067830733273126,48.67585345910459
-7.187789294190907,86.37135343156723
5.439464427430835,69.17278958211745
19.734008133860357,51.30225622812759
5.434063870546197,57.9279216701205
12.534778425548552,56.588941434935975
6.207797737773376,59.40398894591351
14.467124932371235,64.04199438575284
7.332326468787755,63.714605198314985
27.495154557159594,43.16945710358891
-2.154797697015397,71.20792138394995
11.471312123198686,64.10395704981403
5.905521659056376,67.30277636484658
-5.963957353676278,84.39104351443478
16.165373019629214,48.27930813653933
3.6592935862909144,58.44802189307711
-0.978144723698847,76.40480961603669
18.466163598104004,58.88684604182782
13.729691843902287,61.38617934332558
6.22851157551213,59.48489797738603
-4.272573850231197,79.77324919358836
-2.5656762423290047,77.24657041213578
31.09111337136335,34.15790979031851
12.036172447590957,59.968833335171496
2.247897501002967,70.8367581806192
7.7335624320053284,64.04752520124299
-1.410261261537812,77.4124658011878
15.131293639150726,54.922460822111304
-1.9036150131178147,77.6082738713535
6.865520912145826,63.09928213153938
17.868719752807237,59.432729526825824
-9.89150100985671,83.49626623807791
10.688290936404314,63.857251799978826
